,sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
8643,2022-09-14,513.9142432589323,South,MS,"Hinds County, MS",28049
8644,2022-09-14,502.0719702642788,West,HI,"Honolulu County, HI",15003
8645,2022-09-14,687.8175681743128,Midwest,IN,"Howard County, IN",18067
8646,2022-09-14,551.9499641175847,Northeast,NJ,"Hudson County, NJ",34017
8647,2022-09-14,644.0762594274969,West,CA,"Humboldt County, CA",6023
8648,2022-09-14,972.1973480603202,Midwest,IN,"Huntington County, IN",18069
8649,2022-09-14,1859.7958721019727,Northeast,PA,"Indiana County, PA",42063
8650,2022-09-14,460.0626094795573,Midwest,IN,"Jefferson County, IN",18077
8651,2022-09-14,921.4316146638472,South,KY,"Jefferson County, KY",21111
8652,2022-09-14,387.8012551948221,South,LA,"Jefferson Parish, LA",22051
8653,2022-09-14,812.9423042012218,Midwest,IA,"Johnson County, IA",19103
8654,2022-09-14,788.8322818318376,Midwest,KS,"Johnson County, KS",20091
8655,2022-09-14,637.1548785266345,Midwest,IL,"Kankakee County, IL",17091
8656,2022-09-14,1130.0568146349956,West,HI,"Kauai County, HI",15007
8657,2022-09-14,1085.2034614948143,Midwest,NE,"Keith County, NE",31101
8658,2022-09-14,1868.5728047548864,Northeast,ME,"Kennebec County, ME",23011
8659,2022-09-14,1538.606830730322,Northeast,RI,"Kent County, RI",44003
8660,2022-09-14,1071.7174815641886,South,KY,"Kenton County, KY",21117
8661,2022-09-14,73.12868547003261,West,CA,"Kings County, CA",6031
8662,2022-09-14,1950.1134402434984,Northeast,ME,"Knox County, ME",23013
8663,2022-09-14,285.2327478926852,Midwest,IN,"Kosciusko County, IN",18085
8664,2022-09-14,150.5463712625266,West,AZ,"La Paz County, AZ",4012
8665,2022-09-14,419.39645429598096,Midwest,IN,"LaGrange County, IN",18087
8666,2022-09-14,2129.263179403951,Northeast,PA,"Lackawanna County, PA",42069
8667,2022-09-14,659.1655398684442,South,MS,"Lafayette County, MS",28071
8668,2022-09-14,623.1811678157447,Midwest,IN,"Lake County, IN",18089
8669,2022-09-14,1638.184759359163,West,ID,"Latah County, ID",16057
8670,2022-09-14,560.9343981492216,South,AL,"Lee County, AL",1081
8671,2022-09-14,405.8169279516391,Midwest,MI,"Leelanau County, MI",26089
8672,2022-09-14,1033.5716715473873,Northeast,ME,"Lincoln County, ME",23015
8673,2022-09-14,1110.9645470350144,South,AR,"Lonoke County, AR",5085
8674,2022-09-14,379.6017760384963,West,NM,"Los Alamos County, NM",35028
8675,2022-09-14,490.64915150756497,West,CA,"Los Angeles County, CA",6037
8676,2022-09-14,1681.155459918883,South,VA,"Loudoun County, VA",51107
8677,2022-09-14,425.2633817454405,South,GA,"Lowndes County, GA",13185
8678,2022-09-14,1895.1979863413817,Northeast,PA,"Luzerne County, PA",42079
8679,2022-09-14,741.3669111733005,South,AL,"Madison County, AL",1089
8680,2022-09-14,1148.2721274894827,Midwest,IA,"Mahaska County, IA",19123
8681,2022-09-14,1265.903619314436,Midwest,WI,"Marathon County, WI",55073
8682,2022-09-14,225.5035496716997,West,AZ,"Maricopa County, AZ",4013
8683,2022-09-14,1164.162078546824,West,WA,"Mason County, WA",53045
8684,2022-09-14,1015.1375174379344,South,VA,"Mecklenburg County, VA",51117
8685,2022-09-14,561.356986422785,South,FL,"Miami-Dade County, FL",12086
8686,2022-09-14,1287.881378426075,Northeast,MA,"Middlesex County, MA",25017
8687,2022-09-14,768.7546646384698,Northeast,NJ,"Middlesex County, NJ",34023
8688,2022-09-14,630.8312968940569,Midwest,SD,"Minnehaha County, SD",46099
8689,2022-09-14,320.526266740498,West,AZ,"Mohave County, AZ",4015
8690,2022-09-14,1267.9373893060954,Northeast,NJ,"Monmouth County, NJ",34025
8691,2022-09-14,1113.9527472475436,Midwest,IN,"Monroe County, IN",18105
8692,2022-09-14,133.33069755886922,West,CA,"Monterey County, CA",6053
8693,2022-09-14,670.3744402295538,Northeast,PA,"Montgomery County, PA",42091
8694,2022-09-14,718.6594242356449,West,OR,"Multnomah County, OR",41051
8695,2022-09-14,1107.6548746584938,South,DE,"New Castle County, DE",10003
8696,2022-09-14,1335.0003383287572,Northeast,CT,"New Haven County, CT",9009
8697,2022-09-14,2275.9972317603065,Northeast,CT,"New London County, CT",9011
8698,2022-09-14,901.5907795771084,South,WV,"Ohio County, WV",54069
8699,2022-09-14,1131.7267893556016,South,OK,"Oklahoma County, OK",40109
8700,2022-09-14,912.3201001328932,South,FL,"Orange County, FL",12095
8701,2022-09-14,593.0296189398304,Northeast,VT,"Orleans County, VT",50019
8702,2022-09-14,1049.5269441781454,Northeast,ME,"Oxford County, ME",23017
8703,2022-09-14,632.3886457916714,South,FL,"Palm Beach County, FL",12099
8704,2022-09-14,749.6698709513734,Northeast,NJ,"Passaic County, NJ",34031
8705,2022-09-14,1130.5848847523418,Midwest,SD,"Pennington County, SD",46103
8706,2022-09-14,1064.0501096470489,Northeast,ME,"Penobscot County, ME",23019
8707,2022-09-14,778.8835827668478,Midwest,IL,"Peoria County, IL",17143
8708,2022-09-14,1567.8516554777916,South,VA,"Petersburg city, VA",51730
8709,2022-09-14,743.449282773964,South,SC,"Pickens County, SC",45077
8710,2022-09-14,296.51990473187817,West,AZ,"Pima County, AZ",4019
8711,2022-09-14,611.9219052437933,South,FL,"Pinellas County, FL",12103
8712,2022-09-14,21194.50051144744,Northeast,ME,"Piscataquis County, ME",23021
8713,2022-09-14,691.7967675477522,West,CA,"Placer County, CA",6061
8714,2022-09-14,1420.298808043983,Northeast,MA,"Plymouth County, MA",25023
8715,2022-09-14,998.0539905221384,Midwest,IA,"Polk County, IA",19153
8716,2022-09-14,1415.0630170546665,Northeast,RI,"Providence County, RI",44007
8717,2022-09-14,875.789461685668,South,AR,"Pulaski County, AR",5119
8718,2022-09-14,1482.113308171318,South,VA,"Pulaski County, VA",51155
8719,2022-09-14,808.2279787063288,South,LA,"Rapides Parish, LA",22079
8720,2022-09-14,599.0631455387037,Midwest,KS,"Reno County, KS",20155
8721,2022-09-14,199.20905644812828,West,CA,"Riverside County, CA",6065
8722,2022-09-14,314.91881058439725,West,CA,"Sacramento County, CA",6067
8723,2022-09-14,1088.5934430685816,Northeast,ME,"Sagadahoc County, ME",23023
8724,2022-09-14,1275.723610699143,South,AR,"Saline County, AR",5125
8725,2022-09-14,484.8810947998138,West,CA,"San Bernardino County, CA",6071
8726,2022-09-14,605.6435720595709,West,CA,"San Diego County, CA",6073
8727,2022-09-14,274.98032312104044,West,CA,"San Luis Obispo County, CA",6079
8728,2022-09-14,370.6686088171476,West,CA,"Santa Cruz County, CA",6087
8729,2022-09-14,706.9103297031701,West,NM,"Santa Fe County, NM",35049
8730,2022-09-14,398.6700215560924,Midwest,NE,"Saunders County, NE",31155
8731,2022-09-14,351.5092878583593,Midwest,KS,"Sedgwick County, KS",20173
8732,2022-09-14,822.9991617911104,South,FL,"Seminole County, FL",12117
8733,2022-09-14,430.1760588558173,Midwest,KS,"Shawnee County, KS",20177
8734,2022-09-14,898.4773522170011,South,AL,"Shelby County, AL",1117
8735,2022-09-14,698.0994865088386,South,TN,"Shelby County, TN",47157
8736,2022-09-14,1869.8938904691297,West,WY,"Sheridan County, WY",56033
8737,2022-09-14,781.5295520597792,West,WA,"Skagit County, WA",53057
8738,2022-09-14,926.550767991816,West,WA,"Snohomish County, WA",53061
8739,2022-09-14,291.2278432281448,West,CA,"Sonoma County, CA",6097
8740,2022-09-14,1075.7617164443288,US Territories,VI,"St. Croix Island, VI",78010
8741,2022-09-14,487.56183888416666,South,AR,"St. Francis County, AR",5123
8742,2022-09-14,453.38802022100754,US Territories,VI,"St. John Island, VI",78020
8743,2022-09-14,445.9176226150183,Midwest,IN,"St. Joseph County, IN",18141
8744,2022-09-14,958.4202476653212,US Territories,VI,"St. Thomas Island, VI",78030
8745,2022-09-14,799.0220156375159,South,VA,"Stafford County, VA",51179
8746,2022-09-14,1115.0546378537422,South,NC,"Stanly County, NC",37167
8747,2022-09-14,968.264115053786,Midwest,ND,"Stark County, ND",38089
8748,2022-09-14,669.8819010708272,Northeast,MA,"Suffolk County, MA",25025
8749,2022-09-14,1021.3409049929415,Northeast,NH,"Sullivan County, NH",33019
8750,2022-09-14,1400.039475858236,South,TN,"Sullivan County, TN",47163
8751,2022-09-14,799.7086290359656,Midwest,OH,"Summit County, OH",39153
8752,2022-09-14,529.590585552196,South,TN,"Sumner County, TN",47165
8753,2022-09-14,2714.9587370661134,West,WY,"Sweetwater County, WY",56037
8754,2022-09-14,1079.913822445733,West,MT,"Teton County, MT",30099
8755,2022-09-14,503.9212896510507,West,WY,"Teton County, WY",56039
8756,2022-09-14,665.9398955756034,Midwest,IN,"Tippecanoe County, IN",18157
8757,2022-09-14,305.72938964231145,South,TX,"Travis County, TX",48453
8758,2022-09-14,556.6034894596027,Northeast,NJ,"Union County, NJ",34039
8759,2022-09-14,787.5776038383916,South,NC,"Vance County, NC",37181
8760,2022-09-14,611.7939610069835,Midwest,IN,"Vigo County, IN",18167
8761,2022-09-14,1287.04016826663,Northeast,ME,"Waldo County, ME",23027
8762,2022-09-14,746.9450299717913,South,AR,"Washington County, AR",5143
8763,2022-09-14,2162.225624478845,Northeast,ME,"Washington County, ME",23029
8764,2022-09-14,746.829925734166,Northeast,RI,"Washington County, RI",44009
8765,2022-09-14,1606.7231572836763,Northeast,VT,"Washington County, VT",50023
8766,2022-09-14,485.0204290897786,South,DC,"Washington, DC",11001
8767,2022-09-14,464.5306598549733,West,NV,"Washoe County, NV",32031
8768,2022-09-14,830.9450574846256,Midwest,IN,"Wayne County, IN",18177
8769,2022-09-14,296.3405229162465,South,TX,"Webb County, TX",48479
8770,2022-09-14,1475.546886385263,Northeast,PA,"Westmoreland County, PA",42129
8771,2022-09-14,1959.393844146928,South,AR,"White County, AR",5145
8772,2022-09-14,593.0103517217407,Midwest,IL,"Winnebago County, IL",17201
8773,2022-09-14,1080.7157513602713,Midwest,IA,"Winneshiek County, IA",19191
8774,2022-09-14,1231.1604870362846,South,VA,"Wise County, VA",51195
8775,2022-09-14,472.7374087207327,Midwest,IA,"Woodbury County, IA",19193
8776,2022-09-14,2174.843857729365,Northeast,MA,"Worcester County, MA",25027
8777,2022-09-14,1236.3280198717532,Midwest,SD,"Yankton County, SD",46135
8778,2022-09-14,777.4433936703391,West,AZ,"Yavapai County, AZ",4025
8779,2022-09-14,1356.0649341150065,Northeast,ME,"York County, ME",23031
8780,2022-09-21,632.9640552188375,South,MD,"Allegany County, MD",24001
8781,2022-09-21,444.73412443353374,Midwest,IN,"Allen County, IN",18003
8782,2022-09-21,1356.8486776261348,Northeast,ME,"Androscoggin County, ME",23001
8783,2022-09-21,758.4281893518399,West,CO,"Arapahoe County, CO",8005
8784,2022-09-21,1731.2840345686195,Northeast,ME,"Aroostook County, ME",23003
8785,2022-09-21,1125.696733748665,Northeast,MA,"Barnstable County, MA",25001
8786,2022-09-21,542.0161712412269,South,AR,"Benton County, AR",5007
8787,2022-09-21,1865.8661598016697,Northeast,MA,"Berkshire County, MA",25003
8788,2022-09-21,781.8567370348252,Northeast,MA,"Bristol County, MA",25005
8789,2022-09-21,870.5143041733454,Midwest,MO,"Cape Girardeau County, MO",29031
8790,2022-09-21,534.9121764653382,South,MD,"Charles County, MD",24017
8791,2022-09-21,720.9628810927378,West,OR,"Clackamas County, OR",41005
8792,2022-09-21,783.2612784711126,West,WA,"Clark County, WA",53011
8793,2022-09-21,158.79166312039897,South,TX,"Dallas County, TX",48113
8794,2022-09-21,708.4186403344926,Northeast,PA,"Dauphin County, PA",42043
8795,2022-09-21,1589.3443207554374,Northeast,MA,"Essex County, MA",25009
8796,2022-09-21,462.47275906906407,Northeast,NJ,"Essex County, NJ",34013
8797,2022-09-21,796.8293744652291,Northeast,CT,"Fairfield County, CT",9001
8798,2022-09-21,1501.9579908116982,Northeast,MA,"Franklin County, MA",25011
8799,2022-09-21,728.9432994638656,Northeast,PA,"Franklin County, PA",42055
8800,2022-09-21,2066.8193095561232,Northeast,MA,"Hampshire County, MA",25015
8801,2022-09-21,1805.7494029297595,Northeast,PA,"Indiana County, PA",42063
8802,2022-09-21,357.8395055586945,Midwest,IN,"Jefferson County, IN",18077
8804,2022-09-21,251.7224077799929,South,LA,"Jefferson Parish, LA",22051
8805,2022-09-21,1580.6491587829769,West,HI,"Kauai County, HI",15007
8806,2022-09-21,142.01188173363514,South,TX,"Kaufman County, TX",48257
8807,2022-09-21,2143.516758595954,Northeast,ME,"Kennebec County, ME",23011
8808,2022-09-21,232.70937025987448,Midwest,IN,"Kosciusko County, IN",18085
8809,2022-09-21,448.0555725987441,Midwest,IN,"Lake County, IN",18089
8810,2022-09-21,180.30033267498064,West,AZ,"Maricopa County, AZ",4013
8812,2022-09-21,467.5093034490342,South,FL,"Miami-Dade County, FL",12086
8813,2022-09-21,1138.4898004518434,Northeast,MA,"Middlesex County, MA",25017
8814,2022-09-21,159.7598850415531,West,AZ,"Mohave County, AZ",4015
8815,2022-09-21,654.6861922672183,Northeast,NJ,"Monmouth County, NJ",34025
8816,2022-09-21,83.6327333000575,West,CA,"Monterey County, CA",6053
8817,2022-09-21,841.1164782388486,West,OR,"Multnomah County, OR",41051
8818,2022-09-21,753.1229834742004,Northeast,MA,"Nantucket County, MA",25019
8819,2022-09-21,1464.3902102806526,Northeast,ME,"Penobscot County, ME",23019
8820,2022-09-21,10209.846306997324,Northeast,ME,"Piscataquis County, ME",23021
8821,2022-09-21,1511.4975021201508,Northeast,MA,"Plymouth County, MA",25023
8822,2022-09-21,329.34750592405584,West,UT,"Salt Lake County, UT",49035
8823,2022-09-21,297.81424787499526,West,CA,"Santa Cruz County, CA",6087
8824,2022-09-21,1342.4108514372842,West,WY,"Sheridan County, WY",56033
8825,2022-09-21,493.565062638957,US Territories,VI,"St. Croix Island, VI",78010
8826,2022-09-21,853.900272481224,Northeast,MA,"Suffolk County, MA",25025
8827,2022-09-21,919.1667565977205,South,NC,"Vance County, NC",37181
8828,2022-09-21,1197.0703884776574,Northeast,ME,"Washington County, ME",23029
8829,2022-09-21,656.16356905474,South,DC,"Washington, DC",11001
8830,2022-09-21,337.2224412808101,West,NV,"Washoe County, NV",32031
8831,2022-09-21,565.1582596874802,Midwest,IL,"Winnebago County, IL",17201
8832,2022-09-21,1971.5600863318389,Northeast,MA,"Worcester County, MA",25027
8833,2022-09-21,737.4542483915665,West,OR,"Yamhill County, OR",41071
8834,2022-09-28,800.036443563937,West,ID,"Ada County, ID",16001
8835,2022-09-28,573.8970856024022,South,FL,"Alachua County, FL",12001
8836,2022-09-28,374.99362435567485,West,CA,"Alameda County, CA",6001
8837,2022-09-28,587.2580325163966,South,VA,"Alexandria City, VA",51510
8838,2022-09-28,599.9827331304142,South,MD,"Allegany County, MD",24001
8839,2022-09-28,1076.1096540492829,South,VA,"Alleghany County, VA",51005
8840,2022-09-28,540.3453465497488,Midwest,IN,"Allen County, IN",18003
8841,2022-09-28,773.8914034148916,Midwest,KS,"Allen County, KS",20001
8842,2022-09-28,842.2313697100514,South,SC,"Anderson County, SC",45007
8843,2022-09-28,1274.471967193475,Northeast,ME,"Androscoggin County, ME",23001
8844,2022-09-28,608.6644457170892,South,MD,"Anne Arundel County, MD",24003
8845,2022-09-28,894.8736872306645,West,CO,"Arapahoe County, CO",8005
8846,2022-09-28,800.7746324317135,South,VA,"Arlington County, VA",51013
8847,2022-09-28,1048.7474329399497,Northeast,ME,"Aroostook County, ME",23003
8848,2022-09-28,1188.4926656827386,Northeast,MA,"Barnstable County, MA",25001
8849,2022-09-28,366.9260001252941,Midwest,IN,"Bartholomew County, IN",18005
8850,2022-09-28,304.68207853612483,South,OK,"Beckham County, OK",40009
8851,2022-09-28,1364.3481094490355,Northeast,VT,"Bennington County, VT",50003
8852,2022-09-28,338.44260571470073,South,AR,"Benton County, AR",5007
8853,2022-09-28,354.19819459542464,Midwest,IN,"Benton County, IN",18007
8854,2022-09-28,489.7622540075064,West,WA,"Benton County, WA",53005
8855,2022-09-28,1485.4147951427778,Northeast,MA,"Berkshire County, MA",25003
8856,2022-09-28,310.32234199565204,West,NM,"Bernalillo County, NM",35001
8857,2022-09-28,526.3293929927298,South,AR,"Boone County, AR",5009
8858,2022-09-28,742.7903660411674,Northeast,MA,"Bristol County, MA",25005
8859,2022-09-28,808.9824549058047,Northeast,RI,"Bristol County, RI",44001
8860,2022-09-28,844.2520543515833,Northeast,PA,"Bucks County, PA",42017
8861,2022-09-28,1257.4571496062392,Northeast,PA,"Butler County, PA",42019
8862,2022-09-28,466.2412722145813,Midwest,MO,"Cape Girardeau County, MO",29031
8863,2022-09-28,2131.353830130822,Northeast,NH,"Carroll County, NH",33003
8864,2022-09-28,585.3565897054187,South,OK,"Carter County, OK",40019
8865,2022-09-28,511.9116841637066,South,MD,"Charles County, MD",24017
8866,2022-09-28,1001.8595401866876,Northeast,PA,"Chester County, PA",42029
8867,2022-09-28,1515.1529888306277,Northeast,VT,"Chittenden County, VT",50007
8868,2022-09-28,1009.6728427345656,West,AK,"City and Borough of Juneau, AK",2110
8869,2022-09-28,923.716993968433,West,OR,"Clackamas County, OR",41005
8870,2022-09-28,366.6747380964953,West,NV,"Clark County, NV",32003
8871,2022-09-28,774.1476095581339,West,WA,"Clark County, WA",53011
8872,2022-09-28,430.95719151735335,South,AL,"Colbert County, AL",1033
8873,2022-09-28,371.5738070424053,South,OK,"Comanche County, OK",40031
8874,2022-09-28,373.60237735451415,West,CA,"Contra Costa County, CA",6013
8875,2022-09-28,353.6011152305254,Midwest,IL,"Cook County, IL",17031
8876,2022-09-28,1136.1121464143805,Northeast,ME,"Cumberland County, ME",23005
8877,2022-09-28,631.4477051005092,South,NC,"Cumberland County, NC",37051
8878,2022-09-28,570.7921175576253,Midwest,MN,"Dakota County, MN",27037
8879,2022-09-28,167.63428233868956,South,TX,"Dallas County, TX",48113
8880,2022-09-28,777.640096617201,Midwest,WI,"Dane County, WI",55025
8881,2022-09-28,696.5282275753316,Northeast,PA,"Dauphin County, PA",42043
8882,2022-09-28,530.3430289151917,South,TN,"Davidson County, TN",47037
8883,2022-09-28,894.0156102790953,South,GA,"DeKalb County, GA",13089
8884,2022-09-28,564.785123728945,Midwest,IN,"Delaware County, IN",18035
8885,2022-09-28,374.9701880398677,West,OR,"Deschutes County, OR",41017
8886,2022-09-28,499.2797640472804,Midwest,IN,"Dubois County, IN",18037
8887,2022-09-28,438.8439820644102,South,NC,"Duplin County, NC",37061
8888,2022-09-28,385.69553716361446,South,LA,"East Baton Rouge Parish, LA",22033
8889,2022-09-28,600.2340754536657,West,CA,"El Dorado County, CA",6017
8890,2022-09-28,75.17467181790799,South,TX,"El Paso County, TX",48141
8891,2022-09-28,491.7080875275881,West,NV,"Elko County, NV",32007
8892,2022-09-28,677.959957855859,Northeast,PA,"Erie County, PA",42049
8893,2022-09-28,605.4435041459302,South,AL,"Escambia County, AL",1053
8894,2022-09-28,1546.692404824306,Northeast,MA,"Essex County, MA",25009
8895,2022-09-28,623.4193192916249,Northeast,NJ,"Essex County, NJ",34013
8896,2022-09-28,766.3939073126691,Northeast,CT,"Fairfield County, CT",9001
8897,2022-09-28,702.8459773829396,South,SC,"Florence County, SC",45041
8898,2022-09-28,142.4634069023401,Midwest,KS,"Ford County, KS",20057
8899,2022-09-28,2443.498993629557,Northeast,MA,"Franklin County, MA",25011
8900,2022-09-28,680.8813968158771,Northeast,PA,"Franklin County, PA",42055
8901,2022-09-28,489.5329271870626,South,VA,"Franklin County, VA",51067
8902,2022-09-28,2354.7948192311,Northeast,VT,"Franklin County, VT",50011
